,Name,Year,Gender,Count
2177,Emily,1/1/1988,F,15863
2178,Rachel,1/1/1988,F,15343
2179,Kayla,1/1/1988,F,13429
2180,Jessica,1/1/1989,F,47882
2181,Ashley,1/1/1989,F,47586
2182,Brittany,1/1/1989,F,37786
2183,Amanda,1/1/1989,F,36826
2184,Sarah,1/1/1989,F,27790
2185,Samantha,1/1/1989,F,24791
2186,Jennifer,1/1/1989,F,23991
2187,Stephanie,1/1/1989,F,22767
2188,Lauren,1/1/1989,F,21063
2189,Elizabeth,1/1/1989,F,20291
2190,Megan,1/1/1989,F,19785
2191,Nicole,1/1/1989,F,19022
2192,Emily,1/1/1989,F,17322
2193,Amber,1/1/1989,F,16757
2194,Heather,1/1/1989,F,16249
2195,Tiffany,1/1/1989,F,15711
2196,Danielle,1/1/1989,F,15365
2197,Rachel,1/1/1989,F,15354
2198,Melissa,1/1/1989,F,15202
2199,Kayla,1/1/1989,F,14901
2200,Jessica,1/1/1990,F,46466
2201,Ashley,1/1/1990,F,45549
2202,Brittany,1/1/1990,F,36535
2203,Amanda,1/1/1990,F,34406
2204,Samantha,1/1/1990,F,25864
2205,Sarah,1/1/1990,F,25808
2206,Stephanie,1/1/1990,F,24856
2207,Jennifer,1/1/1990,F,22221
2208,Elizabeth,1/1/1990,F,20742
2209,Lauren,1/1/1990,F,20498
2210,Megan,1/1/1990,F,20255
2211,Emily,1/1/1990,F,19358
2212,Nicole,1/1/1990,F,17950
2213,Kayla,1/1/1990,F,17536
2214,Amber,1/1/1990,F,15863
2215,Rachel,1/1/1990,F,15703
2216,Courtney,1/1/1990,F,15377
2217,Danielle,1/1/1990,F,14330
2218,Heather,1/1/1990,F,14217
2219,Melissa,1/1/1990,F,13996
2220,Ashley,1/1/1991,F,43482
2221,Jessica,1/1/1991,F,43395
2222,Brittany,1/1/1991,F,29089
2223,Amanda,1/1/1991,F,28887
2224,Samantha,1/1/1991,F,25646
2225,Sarah,1/1/1991,F,25229
2226,Stephanie,1/1/1991,F,22770
2227,Jennifer,1/1/1991,F,20669
2228,Elizabeth,1/1/1991,F,20391
2229,Emily,1/1/1991,F,20309
2230,Megan,1/1/1991,F,19275
2231,Kayla,1/1/1991,F,18542
2232,Lauren,1/1/1991,F,18409
2233,Rachel,1/1/1991,F,16340
2234,Nicole,1/1/1991,F,16045
2235,Amber,1/1/1991,F,14991
2236,Danielle,1/1/1991,F,13617
2237,Chelsea,1/1/1991,F,13510
2238,Courtney,1/1/1991,F,13442
2239,Melissa,1/1/1991,F,13342
2240,Ashley,1/1/1992,F,38453
2241,Jessica,1/1/1992,F,38351
2242,Amanda,1/1/1992,F,25034
2243,Brittany,1/1/1992,F,24976
2244,Sarah,1/1/1992,F,24632
2245,Samantha,1/1/1992,F,24402
2246,Emily,1/1/1992,F,21832
2247,Stephanie,1/1/1992,F,19669
2248,Elizabeth,1/1/1992,F,19028
2249,Megan,1/1/1992,F,17844
2250,Jennifer,1/1/1992,F,17817
2251,Lauren,1/1/1992,F,17214
2252,Kayla,1/1/1992,F,16515
2253,Nicole,1/1/1992,F,16320
2254,Chelsea,1/1/1992,F,16174
2255,Rachel,1/1/1992,F,15831
2256,Taylor,1/1/1992,F,14950
2257,Danielle,1/1/1992,F,14095
2258,Amber,1/1/1992,F,13914
2259,Rebecca,1/1/1992,F,13108
2260,Jessica,1/1/1993,F,34984
2261,Ashley,1/1/1993,F,34846
2262,Sarah,1/1/1993,F,24244
2263,Samantha,1/1/1993,F,23665
2264,Emily,1/1/1993,F,23591
2265,Brittany,1/1/1993,F,21726
2266,Taylor,1/1/1993,F,21266
2267,Amanda,1/1/1993,F,20805
2268,Elizabeth,1/1/1993,F,17551
2269,Stephanie,1/1/1993,F,17183
2270,Megan,1/1/1993,F,16383
2271,Lauren,1/1/1993,F,16187
2272,Nicole,1/1/1993,F,16179
2273,Rachel,1/1/1993,F,15968
2274,Jennifer,1/1/1993,F,15748
2275,Kayla,1/1/1993,F,15447
2276,Amber,1/1/1993,F,14064
2277,Danielle,1/1/1993,F,12987
2278,Victoria,1/1/1993,F,12922
2279,Courtney,1/1/1993,F,12574
2280,Jessica,1/1/1994,F,32116
2281,Ashley,1/1/1994,F,30277
2282,Emily,1/1/1994,F,24148
2283,Samantha,1/1/1994,F,22819
2284,Sarah,1/1/1994,F,22275
2285,Taylor,1/1/1994,F,20731
2286,Brittany,1/1/1994,F,18899
2287,Amanda,1/1/1994,F,18711
2288,Elizabeth,1/1/1994,F,16776
2289,Megan,1/1/1994,F,16578
2290,Nicole,1/1/1994,F,16011
2291,Kayla,1/1/1994,F,15885
2292,Rachel,1/1/1994,F,15480
2293,Lauren,1/1/1994,F,15153
2294,Stephanie,1/1/1994,F,14749
2295,Hannah,1/1/1994,F,14494
2296,Jennifer,1/1/1994,F,13997
2297,Alexis,1/1/1994,F,13036
2298,Victoria,1/1/1994,F,12690
2299,Danielle,1/1/1994,F,12447
2300,Jessica,1/1/1995,F,27938
2301,Ashley,1/1/1995,F,26603
2302,Emily,1/1/1995,F,24377
2303,Samantha,1/1/1995,F,21646
2304,Sarah,1/1/1995,F,21365
2305,Taylor,1/1/1995,F,20424
2306,Hannah,1/1/1995,F,17012
2307,Brittany,1/1/1995,F,16477
2308,Amanda,1/1/1995,F,16344
2309,Elizabeth,1/1/1995,F,16183
2310,Kayla,1/1/1995,F,16083
2311,Rachel,1/1/1995,F,16041
2312,Megan,1/1/1995,F,15529
2313,Alexis,1/1/1995,F,14330
2314,Lauren,1/1/1995,F,13444
2315,Stephanie,1/1/1995,F,12979
2316,Courtney,1/1/1995,F,12771
2317,Jennifer,1/1/1995,F,12685
2318,Nicole,1/1/1995,F,12276
2319,Victoria,1/1/1995,F,12250
2320,Emily,1/1/1996,F,25149
2321,Jessica,1/1/1996,F,24191
2322,Ashley,1/1/1996,F,23675
2323,Sarah,1/1/1996,F,21025
2324,Samantha,1/1/1996,F,20545
2325,Taylor,1/1/1996,F,19151
2326,Hannah,1/1/1996,F,18593
2327,Alexis,1/1/1996,F,16587
2328,Rachel,1/1/1996,F,16109
2329,Elizabeth,1/1/1996,F,15990
2330,Kayla,1/1/1996,F,15270
2331,Megan,1/1/1996,F,14767
2332,Amanda,1/1/1996,F,13969
2333,Brittany,1/1/1996,F,13796
2334,Madison,1/1/1996,F,13410
2335,Lauren,1/1/1996,F,12596
2336,Brianna,1/1/1996,F,11923
2337,Victoria,1/1/1996,F,11856
2338,Jennifer,1/1/1996,F,11728
2339,Stephanie,1/1/1996,F,11639
2340,Emily,1/1/1997,F,25731
2341,Jessica,1/1/1997,F,21043
2342,Ashley,1/1/1997,F,20894
2343,Sarah,1/1/1997,F,20690
2344,Hannah,1/1/1997,F,20586
2345,Samantha,1/1/1997,F,20169
2346,Taylor,1/1/1997,F,19503
2347,Alexis,1/1/1997,F,17172
2348,Elizabeth,1/1/1997,F,15411
2349,Madison,1/1/1997,F,15187
2350,Megan,1/1/1997,F,14242
2351,Kayla,1/1/1997,F,13884
2352,Rachel,1/1/1997,F,13781
2353,Lauren,1/1/1997,F,13244
2354,Alyssa,1/1/1997,F,12646
2355,Amanda,1/1/1997,F,12238
2356,Brianna,1/1/1997,F,12007
2357,Jennifer,1/1/1997,F,11837
2358,Victoria,1/1/1997,F,11790
2359,Brittany,1/1/1997,F,11527
2360,Emily,1/1/1998,F,26179
2361,Hannah,1/1/1998,F,21371
2362,Samantha,1/1/1998,F,20191
2363,Sarah,1/1/1998,F,19870
2364,Ashley,1/1/1998,F,19869
2365,Alexis,1/1/1998,F,19777
2366,Taylor,1/1/1998,F,18572
2367,Jessica,1/1/1998,F,18231
2368,Madison,1/1/1998,F,17786
2369,Elizabeth,1/1/1998,F,15178
2370,Alyssa,1/1/1998,F,13709
2371,Kayla,1/1/1998,F,13422
2372,Megan,1/1/1998,F,13254
2373,Lauren,1/1/1998,F,12907
2374,Rachel,1/1/1998,F,12194
2375,Victoria,1/1/1998,F,12144
2376,Brianna,1/1/1998,F,12046
2377,Abigail,1/1/1998,F,11095
2378,Amanda,1/1/1998,F,10906
2379,Jennifer,1/1/1998,F,10687
2380,Emily,1/1/1999,F,26537
2381,Hannah,1/1/1999,F,21667
2382,Alexis,1/1/1999,F,19232
2383,Sarah,1/1/1999,F,19084
2384,Samantha,1/1/1999,F,19033
2385,Ashley,1/1/1999,F,18131
2386,Madison,1/1/1999,F,18051
2387,Taylor,1/1/1999,F,16905
2388,Jessica,1/1/1999,F,16345
2389,Elizabeth,1/1/1999,F,15331
2390,Alyssa,1/1/1999,F,14035
2391,Lauren,1/1/1999,F,13912
2392,Kayla,1/1/1999,F,13289
2393,Brianna,1/1/1999,F,12410
2394,Megan,1/1/1999,F,12223
2395,Victoria,1/1/1999,F,11864
2396,Emma,1/1/1999,F,11720
2397,Abigail,1/1/1999,F,11678
2398,Rachel,1/1/1999,F,11618
2399,Olivia,1/1/1999,F,11253
2400,Emily,1/1/2000,F,25952
2401,Hannah,1/1/2000,F,23073
2402,Madison,1/1/2000,F,19967
2403,Ashley,1/1/2000,F,17995
2404,Sarah,1/1/2000,F,17687
2405,Alexis,1/1/2000,F,17627
2406,Samantha,1/1/2000,F,17264
2407,Jessica,1/1/2000,F,15704
2408,Elizabeth,1/1/2000,F,15088
2409,Taylor,1/1/2000,F,15078
2410,Lauren,1/1/2000,F,14172
2411,Alyssa,1/1/2000,F,13552
2412,Kayla,1/1/2000,F,13310
2413,Abigail,1/1/2000,F,13087
2414,Brianna,1/1/2000,F,12873
2415,Olivia,1/1/2000,F,12852
2416,Emma,1/1/2000,F,12540
2417,Megan,1/1/2000,F,11433
2418,Grace,1/1/2000,F,11283
2419,Victoria,1/1/2000,F,10922
2420,Emily,1/1/2001,F,25052
2421,Madison,1/1/2001,F,22158
2422,Hannah,1/1/2001,F,20707
2423,Ashley,1/1/2001,F,16524
2424,Alexis,1/1/2001,F,16396
2425,Sarah,1/1/2001,F,15890
2426,Samantha,1/1/2001,F,15859
2427,Abigail,1/1/2001,F,14803
2428,Elizabeth,1/1/2001,F,14780
2429,Olivia,1/1/2001,F,13974
2430,Jessica,1/1/2001,F,13916
2431,Taylor,1/1/2001,F,13687
2432,Emma,1/1/2001,F,13304
2433,Alyssa,1/1/2001,F,13265
2434,Lauren,1/1/2001,F,12778
2435,Grace,1/1/2001,F,12084
2436,Kayla,1/1/2001,F,11889
2437,Brianna,1/1/2001,F,11774
2438,Anna,1/1/2001,F,10570
2439,Megan,1/1/2001,F,10296
2440,Emily,1/1/2002,F,24457
2441,Madison,1/1/2002,F,21772
2442,Hannah,1/1/2002,F,18814
2443,Emma,1/1/2002,F,16530
2444,Alexis,1/1/2002,F,15633
2445,Ashley,1/1/2002,F,15337
2446,Abigail,1/1/2002,F,15293
2447,Sarah,1/1/2002,F,14751
2448,Samantha,1/1/2002,F,14658
2449,Olivia,1/1/2002,F,14628
2450,Elizabeth,1/1/2002,F,14592
2451,Alyssa,1/1/2002,F,12842
2452,Lauren,1/1/2002,F,12322
2453,Isabella,1/1/2002,F,12165
2454,Grace,1/1/2002,F,12052
2455,Jessica,1/1/2002,F,11912
2456,Brianna,1/1/2002,F,11516
2457,Taylor,1/1/2002,F,11465
2458,Kayla,1/1/2002,F,11307
2459,Anna,1/1/2002,F,10381
2460,Emily,1/1/2003,F,25685
2461,Emma,1/1/2003,F,22701
2462,Madison,1/1/2003,F,20197
2463,Hannah,1/1/2003,F,17628
2464,Olivia,1/1/2003,F,16142
2465,Abigail,1/1/2003,F,15918
2466,Alexis,1/1/2003,F,14857
2467,Ashley,1/1/2003,F,14512
2468,Elizabeth,1/1/2003,F,14094
2469,Samantha,1/1/2003,F,13862
2470,Isabella,1/1/2003,F,13770
2471,Sarah,1/1/2003,F,13753
2472,Grace,1/1/2003,F,12770
2473,Alyssa,1/1/2003,F,12743
2474,Lauren,1/1/2003,F,11046
2475,Kayla,1/1/2003,F,10949
2476,Brianna,1/1/2003,F,10580
2477,Jessica,1/1/2003,F,10445
2478,Taylor,1/1/2003,F,10304
2479,Sophia,1/1/2003,F,9682
2480,Emily,1/1/2004,F,25025
2481,Emma,1/1/2004,F,21599
2482,Madison,1/1/2004,F,20614
2483,Olivia,1/1/2004,F,16101
2484,Hannah,1/1/2004,F,15598
2485,Abigail,1/1/2004,F,15423
2486,Isabella,1/1/2004,F,15014
2487,Ashley,1/1/2004,F,14369
2488,Samantha,1/1/2004,F,13775
2489,Elizabeth,1/1/2004,F,13550
2490,Alexis,1/1/2004,F,13465
2491,Sarah,1/1/2004,F,12729
2492,Grace,1/1/2004,F,12525
2493,Alyssa,1/1/2004,F,12102
2494,Sophia,1/1/2004,F,10915
2495,Lauren,1/1/2004,F,9981
2496,Brianna,1/1/2004,F,9797
2497,Kayla,1/1/2004,F,9764
2498,Natalie,1/1/2004,F,9687
2499,Anna,1/1/2004,F,9513
2500,Emily,1/1/2005,F,23928
2501,Emma,1/1/2005,F,20334
2502,Madison,1/1/2005,F,19561
2503,Abigail,1/1/2005,F,15747
2504,Olivia,1/1/2005,F,15690
2505,Isabella,1/1/2005,F,15172
2506,Hannah,1/1/2005,F,14842
2507,Samantha,1/1/2005,F,13632
2508,Ava,1/1/2005,F,13603
2509,Ashley,1/1/2005,F,13270
2510,Elizabeth,1/1/2005,F,12719
2511,Sophia,1/1/2005,F,12667
2512,Alexis,1/1/2005,F,11962
2513,Grace,1/1/2005,F,11859
2514,Sarah,1/1/2005,F,11526
2515,Alyssa,1/1/2005,F,10882
2516,Mia,1/1/2005,F,10840
2517,Natalie,1/1/2005,F,10729
2518,Chloe,1/1/2005,F,9584
2519,Brianna,1/1/2005,F,9354
2520,Emily,1/1/2006,F,21389
2521,Emma,1/1/2006,F,19107
2522,Madison,1/1/2006,F,18612
2523,Isabella,1/1/2006,F,18213
2524,Ava,1/1/2006,F,16937
2525,Abigail,1/1/2006,F,15623
2526,Olivia,1/1/2006,F,15489
2527,Hannah,1/1/2006,F,14535
2528,Sophia,1/1/2006,F,13495
2529,Samantha,1/1/2006,F,12454
2530,Elizabeth,1/1/2006,F,12415
2531,Ashley,1/1/2006,F,12339
2532,Mia,1/1/2006,F,12018
2533,Alexis,1/1/2006,F,11219
2534,Sarah,1/1/2006,F,11141
2535,Grace,1/1/2006,F,10962
2536,Natalie,1/1/2006,F,10942
2537,Chloe,1/1/2006,F,10396
2538,Alyssa,1/1/2006,F,10169
2539,Brianna,1/1/2006,F,9361
2540,Emily,1/1/2007,F,19345
2541,Isabella,1/1/2007,F,19128
2542,Emma,1/1/2007,F,18361
2543,Ava,1/1/2007,F,18040
2544,Madison,1/1/2007,F,17947
2545,Sophia,1/1/2007,F,17014
2546,Olivia,1/1/2007,F,16570
2547,Abigail,1/1/2007,F,15461
2548,Hannah,1/1/2007,F,13293
2549,Elizabeth,1/1/2007,F,13035
2550,Addison,1/1/2007,F,11943
2551,Samantha,1/1/2007,F,11870
2552,Ashley,1/1/2007,F,11422
2553,Alyssa,1/1/2007,F,11257
2554,Mia,1/1/2007,F,10907
2555,Chloe,1/1/2007,F,10741
2556,Natalie,1/1/2007,F,10431
2557,Sarah,1/1/2007,F,9984
2558,Alexis,1/1/2007,F,9901
2559,Grace,1/1/2007,F,9760
2560,Emma,1/1/2008,F,18799
2561,Isabella,1/1/2008,F,18603
2562,Emily,1/1/2008,F,17421
2563,Olivia,1/1/2008,F,17069
2564,Ava,1/1/2008,F,17027
2565,Madison,1/1/2008,F,17017
2566,Sophia,1/1/2008,F,16073
2567,Abigail,1/1/2008,F,15072
2568,Elizabeth,1/1/2008,F,11986
2569,Chloe,1/1/2008,F,11816
2570,Samantha,1/1/2008,F,11175
2571,Addison,1/1/2008,F,10755
2572,Natalie,1/1/2008,F,10193
2573,Mia,1/1/2008,F,10166
2574,Alexis,1/1/2008,F,9713
2575,Alyssa,1/1/2008,F,9626
2576,Hannah,1/1/2008,F,9554
2577,Ashley,1/1/2008,F,9400
2578,Ella,1/1/2008,F,9344
2579,Grace,1/1/2008,F,9032
2580,Isabella,1/1/2009,F,22278
2581,Emma,1/1/2009,F,17881
2582,Olivia,1/1/2009,F,17420
2583,Sophia,1/1/2009,F,16925
2584,Ava,1/1/2009,F,15861
2585,Emily,1/1/2009,F,15336
2586,Madison,1/1/2009,F,15218
2587,Abigail,1/1/2009,F,14376
2588,Chloe,1/1/2009,F,11894
2589,Mia,1/1/2009,F,11410
2590,Elizabeth,1/1/2009,F,11020
2591,Addison,1/1/2009,F,10654
2592,Alexis,1/1/2009,F,9922
2593,Samantha,1/1/2009,F,9654
2594,Ella,1/1/2009,F,9643
2595,Natalie,1/1/2009,F,9403
2596,Grace,1/1/2009,F,8306
2597,Lily,1/1/2009,F,8092
2598,Alyssa,1/1/2009,F,7950
2599,Ashley,1/1/2009,F,7809
2600,Isabella,1/1/2010,F,22883
2601,Sophia,1/1/2010,F,20612
2602,Emma,1/1/2010,F,17322
2603,Olivia,1/1/2010,F,17012
2604,Ava,1/1/2010,F,15418
2605,Emily,1/1/2010,F,14260
2606,Abigail,1/1/2010,F,14228
2607,Madison,1/1/2010,F,13166
2608,Chloe,1/1/2010,F,11741
2609,Mia,1/1/2010,F,10624
2610,Addison,1/1/2010,F,10317
2611,Elizabeth,1/1/2010,F,10242
2612,Ella,1/1/2010,F,9868
2613,Natalie,1/1/2010,F,8765
2614,Samantha,1/1/2010,F,8396
2615,Alexis,1/1/2010,F,8249
2616,Lily,1/1/2010,F,7974
2617,Grace,1/1/2010,F,7675
2618,Hailey,1/1/2010,F,7004
2619,Alyssa,1/1/2010,F,6978
2620,Sophia,1/1/2011,F,21816
2621,Isabella,1/1/2011,F,19870
2622,Emma,1/1/2011,F,18777
2623,Olivia,1/1/2011,F,17294
2624,Ava,1/1/2011,F,15480
2625,Emily,1/1/2011,F,14236
2626,Abigail,1/1/2011,F,13229
2627,Madison,1/1/2011,F,12360
2628,Mia,1/1/2011,F,11512
2629,Chloe,1/1/2011,F,10970
2630,Elizabeth,1/1/2011,F,10062
2631,Ella,1/1/2011,F,9575
2632,Addison,1/1/2011,F,9291
2633,Natalie,1/1/2011,F,8626
2634,Lily,1/1/2011,F,8172
2635,Grace,1/1/2011,F,7622
2636,Samantha,1/1/2011,F,7379
2637,Avery,1/1/2011,F,7335
2638,Sofia,1/1/2011,F,7321
2639,Aubrey,1/1/2011,F,7169
2640,Sophia,1/1/2012,F,22267
2641,Emma,1/1/2012,F,20902
2642,Isabella,1/1/2012,F,19058
2643,Olivia,1/1/2012,F,17277
2644,Ava,1/1/2012,F,15512
2645,Emily,1/1/2012,F,13619
2646,Abigail,1/1/2012,F,12662
2647,Mia,1/1/2012,F,11998
2648,Madison,1/1/2012,F,11374
2649,Elizabeth,1/1/2012,F,9674
2650,Chloe,1/1/2012,F,9641
2651,Ella,1/1/2012,F,9177
2652,Avery,1/1/2012,F,8309
2653,Addison,1/1/2012,F,8165
2654,Aubrey,1/1/2012,F,8037
2655,Lily,1/1/2012,F,7945
2656,Natalie,1/1/2012,F,7885
2657,Sofia,1/1/2012,F,7820
2658,Charlotte,1/1/2012,F,7468
2659,Zoey,1/1/2012,F,7452
2660,Sophia,1/1/2013,F,21147
2661,Emma,1/1/2013,F,20876
2662,Olivia,1/1/2013,F,18366
2663,Isabella,1/1/2013,F,17573
2664,Ava,1/1/2013,F,15211
2665,Mia,1/1/2013,F,13111
2666,Emily,1/1/2013,F,13090
2667,Abigail,1/1/2013,F,12362
2668,Madison,1/1/2013,F,10565
2669,Elizabeth,1/1/2013,F,9413
2670,Charlotte,1/1/2013,F,9274
2671,Avery,1/1/2013,F,9162
2672,Sofia,1/1/2013,F,9137
2673,Chloe,1/1/2013,F,8745
2674,Ella,1/1/2013,F,8413
2675,Harper,1/1/2013,F,8268
2676,Amelia,1/1/2013,F,8016
2677,Aubrey,1/1/2013,F,7943
2678,Addison,1/1/2013,F,7712
2679,Evelyn,1/1/2013,F,7647
2680,Emma,1/1/2014,F,20799
2681,Olivia,1/1/2014,F,19674
2682,Sophia,1/1/2014,F,18490
2683,Isabella,1/1/2014,F,16950
2684,Ava,1/1/2014,F,15586
2685,Mia,1/1/2014,F,13442
2686,Emily,1/1/2014,F,12562
2687,Abigail,1/1/2014,F,11985
2688,Madison,1/1/2014,F,10247
2689,Charlotte,1/1/2014,F,10048
2690,Harper,1/1/2014,F,9564
2691,Sofia,1/1/2014,F,9542
2692,Avery,1/1/2014,F,9517
2693,Elizabeth,1/1/2014,F,9492
2694,Amelia,1/1/2014,F,8727
2695,Evelyn,1/1/2014,F,8692
2696,Ella,1/1/2014,F,8489
2697,Chloe,1/1/2014,F,8469
2698,Victoria,1/1/2014,F,7955
2699,Aubrey,1/1/2014,F,7589
2700,Olivia,1/1/2015,F,19691
2701,Emma,1/1/2015,F,20455
2702,Sophia,1/1/2015,F,17417
2703,Ava,1/1/2015,F,16378
2704,Isabella,1/1/2015,F,15617
2705,Mia,1/1/2015,F,14905
2706,Abigail,1/1/2015,F,12401
2707,Emily,1/1/2015,F,11786
2708,Charlotte,1/1/2015,F,11398
2709,Harper,1/1/2015,F,10295
2710,Madison,1/1/2015,F,10088
2711,Amelia,1/1/2015,F,9861
2712,Elizabeth,1/1/2015,F,9730
2713,Sofia,1/1/2015,F,9690
2714,Evelyn,1/1/2015,F,9363
2715,Avery,1/1/2015,F,9342
2716,Chloe,1/1/2015,F,7930
2717,Ella,1/1/2015,F,7902
2718,Grace,1/1/2015,F,7656
2719,Victoria,1/1/2015,F,7609
2720,Emma,1/1/2016,F,19496
2721,Olivia,1/1/2016,F,19365
2722,Ava,1/1/2016,F,16302
2723,Sophia,1/1/2016,F,16128
2724,Isabella,1/1/2016,F,14795
2725,Mia,1/1/2016,F,14428
2726,Charlotte,1/1/2016,F,13090
2727,Abigail,1/1/2016,F,11760
2728,Emily,1/1/2016,F,10972
2729,Harper,1/1/2016,F,10787
2730,Amelia,1/1/2016,F,10774
2731,Evelyn,1/1/2016,F,10106
2732,Elizabeth,1/1/2016,F,9555
2733,Sofia,1/1/2016,F,9167
2734,Madison,1/1/2016,F,9030
2735,Avery,1/1/2016,F,8765
2736,Ella,1/1/2016,F,7908
2737,Scarlett,1/1/2016,F,7703
2738,Grace,1/1/2016,F,7594
2739,Chloe,1/1/2016,F,7461
2740,Emma,1/1/2017,F,19800
2741,Olivia,1/1/2017,F,18703
2742,Ava,1/1/2017,F,15958
2743,Isabella,1/1/2017,F,15180
2744,Sophia,1/1/2017,F,14883
2745,Mia,1/1/2017,F,13470
2746,Charlotte,1/1/2017,F,12937
2747,Amelia,1/1/2017,F,11833
2748,Evelyn,1/1/2017,F,10712
2749,Abigail,1/1/2017,F,10607
2750,Harper,1/1/2017,F,10487
2751,Emily,1/1/2017,F,9781
2752,Elizabeth,1/1/2017,F,8955
2753,Avery,1/1/2017,F,8205
2754,Sofia,1/1/2017,F,8160
2755,Ella,1/1/2017,F,8046
2756,Madison,1/1/2017,F,7875
2757,Scarlett,1/1/2017,F,7702
2758,Victoria,1/1/2017,F,7292
2759,Aria,1/1/2017,F,7149
2760,Emma,1/1/2018,F,18688
2761,Olivia,1/1/2018,F,17921
2762,Ava,1/1/2018,F,14924
2763,Isabella,1/1/2018,F,14464
2764,Sophia,1/1/2018,F,13928
2765,Charlotte,1/1/2018,F,12940
2766,Mia,1/1/2018,F,12642
2767,Amelia,1/1/2018,F,12301
2768,Harper,1/1/2018,F,10582
2769,Evelyn,1/1/2018,F,10376
2770,Abigail,1/1/2018,F,9796
2771,Emily,1/1/2018,F,8656
2772,Elizabeth,1/1/2018,F,8513
2773,Mila,1/1/2018,F,8126
2774,Ella,1/1/2018,F,8055
2775,Avery,1/1/2018,F,8053
2776,Sofia,1/1/2018,F,7621
2777,Camila,1/1/2018,F,7473
2778,Aria,1/1/2018,F,7394
2779,Scarlett,1/1/2018,F,7182
